ts,url,http,bytes,out
01:36:20,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/devops_plugin.htm,200,8525,API__SDKDocs__devops_plugin.md
01:36:20,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/dotnetconcepts.htm,200,34505,API__SDKDocs__dotnetconcepts.md
01:36:21,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/dotnetsdk.htm,200,15717,API__SDKDocs__dotnetsdk.md
01:36:22,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/dotnetsdkexamples.htm,200,9877,API__SDKDocs__dotnetsdkexamples.md
01:36:23,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/dotnetsdkgettingstarted.htm,200,18864,API__SDKDocs__dotnetsdkgettingstarted.md
01:36:25,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/eclipsegettingstarted.htm,200,10935,API__SDKDocs__eclipsegettingstarted.md
01:36:26,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/eclipsetoolkit.htm,200,10675,API__SDKDocs__eclipsetoolkit.md
01:36:27,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/eclipseusing.htm,200,10697,API__SDKDocs__eclipseusing.md
01:36:29,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/gosdk.htm,200,18637,API__SDKDocs__gosdk.md
01:36:30,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/grafana.htm,200,16485,API__SDKDocs__grafana.md
01:36:32,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/hdfsconnector.htm,200,78487,API__SDKDocs__hdfsconnector.md
01:36:33,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/hdfsconnectorspark.htm,200,22170,API__SDKDocs__hdfsconnectorspark.md
01:36:34,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javadownload.htm,200,7673,API__SDKDocs__javadownload.md
01:36:35,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javasdk.htm,200,17406,API__SDKDocs__javasdk.md
01:36:37,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javasdk3.htm,200,21411,API__SDKDocs__javasdk3.md
01:36:38,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javasdkconcepts.htm,200,54112,API__SDKDocs__javasdkconcepts.md
01:36:39,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javasdkconfig.htm,200,25914,API__SDKDocs__javasdkconfig.md
01:36:41,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javasdkexamples.htm,200,15113,API__SDKDocs__javasdkexamples.md
01:36:42,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javasdkgettingstarted.htm,200,22567,API__SDKDocs__javasdkgettingstarted.md
01:36:43,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/javasdktroubleshooting.htm,200,14762,API__SDKDocs__javasdktroubleshooting.md
01:36:45,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/jenkinsplugin.htm,200,9771,API__SDKDocs__jenkinsplugin.md
01:36:45,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/knifeplugin.htm,200,9428,API__SDKDocs__knifeplugin.md
01:36:46,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/operator-kubernetes.htm,200,11313,API__SDKDocs__operator-kubernetes.md
01:36:48,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/plsqlsdk.htm,200,11088,API__SDKDocs__plsqlsdk.md
01:36:49,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/plsqlsdkexamples.htm,200,17888,API__SDKDocs__plsqlsdkexamples.md
01:36:50,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/powershell.htm,200,16893,API__SDKDocs__powershell.md
01:36:52,https://docs.oracle.com/en-us/iaas/Content/API/SDKDocs/powershellconcepts.htm,200,42681,API__SDKDocs__powershellconcepts.md
