ts,url,http,bytes,out
19:12:32,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_commitment_t.html,200,13598,dbms_cloud_oci_os_commitment_t.md
19:12:33,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_computed_usage.html,200,26814,dbms_cloud_oci_os_computed_usage.md
19:12:34,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_computed_usage_t.html,200,17836,dbms_cloud_oci_os_computed_usage_t.md
19:12:36,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_invoice_summary.html,200,20917,dbms_cloud_oci_os_invoice_summary.md
19:12:37,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_invoice_summary_t.html,200,14837,dbms_cloud_oci_os_invoice_summary_t.md
19:12:39,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_organization_subscription.html,200,12735,dbms_cloud_oci_os_organization_subscription.md
19:12:40,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_organization_subscription_t.html,200,11031,dbms_cloud_oci_os_organization_subscription_t.md
19:12:42,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_ratecard.html,200,14221,dbms_cloud_oci_os_ratecard.md
19:12:43,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_ratecard_t.html,200,9683,dbms_cloud_oci_os_ratecard_t.md
19:12:45,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_subscribed_service.html,200,18598,dbms_cloud_oci_os_subscribed_service.md
19:12:47,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_subscribed_service_t.html,200,13862,dbms_cloud_oci_os_subscribed_service_t.md
19:12:48,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_subscription.html,200,14409,dbms_cloud_oci_os_subscription.md
19:12:49,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_subscription_t.html,200,10745,dbms_cloud_oci_os_subscription_t.md
19:12:51,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_osb_billing_schedule.html,200,13890,dbms_cloud_oci_osb_billing_schedule.md
19:12:53,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_osb_billing_schedule_t.html,200,10814,dbms_cloud_oci_osb_billing_schedule_t.md
19:12:54,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_osos_organization_subscription.html,200,13486,dbms_cloud_oci_osos_organization_subscription.md
19:12:56,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_osos_organization_subscription_t.html,200,10993,dbms_cloud_oci_osos_organization_subscription_t.md
19:12:57,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_oss_commitment.html,200,18718,dbms_cloud_oci_oss_commitment.md
19:12:59,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_oss_commitment_t.html,200,13633,dbms_cloud_oci_oss_commitment_t.md
19:13:00,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_oss_ratecard.html,200,14657,dbms_cloud_oci_oss_ratecard.md
19:13:02,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_oss_ratecard_t.html,200,10691,dbms_cloud_oci_oss_ratecard_t.md
